"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
1,432,0.0790520851482444,0.0942749259699144,3.34827218186883e-09,2.37023483267447e-14,0.0894705260967775,0.114153474159933,1.18077117473435e-15,2.01634555544363e-15,1.665332644651e-17,5.60378371288334e-17,3.36190309252879e-16,7.17388312076333e-16,0.0647761553198608,5.59962481219288e-19,9.73415222771301e-18,1.48566934168947e-17,3.80966685592447e-19,1.26672131436579e-17,0.00704951344279242,0,0.0862968879079712,0.109125371623085,1.65933246741667e-16,2.16508156812763e-15,0.000461990961335632,3.18224055739416e-08,4.31830650348701e-10,3.63445061650616e-13,0.0540351023240695,1.07138247721407e-16,0.132504923665053,0.0846972765408642,0.0839128470574149,0.00018888417978227,4,0.666666666666667
2,432,0.0863043356845109,0.11777107240551,0.0176212639688617,2.94466671285453e-14,0.103433402200928,4.14622288059886e-05,1.86178578163515e-15,2.20797897995383e-15,3.39100216144185e-17,1.18058340658291e-16,8.66035173382949e-16,3.64209282619697e-16,0.21083343631846,1.75771409242755e-18,2.20699330819468e-17,3.84678930149358e-17,2.68937761340007e-18,2.53553888199052e-17,0.0311082044833546,0,3.19172746088226e-08,0.152658682552413,8.33914929249079e-18,2.68625374485432e-15,1.39148048179212e-10,6.84714886122124e-14,6.9170011186625e-09,4.26050867532538e-13,0.0935268895200463,7.34257317204777e-16,0.0662182209879864,0.104994863913722,4.00526531431377e-14,0.0154881267614043,3,0.5
3,432,0.126916361809768,0.122471146801193,6.26080242320863e-16,2.96321794261436e-14,0.117524246873027,6.05777114575406e-11,2.06378232827002e-15,3.03905225428266e-15,3.01777666008781e-17,1.18879505696895e-16,1.24507525460662e-16,7.53290150574745e-17,0.142842997270905,8.18039827944434e-19,2.41071577208567e-17,3.20120628500069e-17,1.66126545892492e-18,2.11728610494616e-17,0.00374008307011904,0,4.222583698321e-13,0.172973536876321,3.26572545720909e-16,1.75054089088905e-15,0.0368728892478264,5.46475625117221e-15,1.83389555790174e-07,5.15869043635666e-13,0.114547070513852,1.22789174042196e-15,0.0609237010535438,0.101143546766552,3.1541586360581e-06,4.10821071408951e-05,4,0.666666666666667
4,432,0.071687302973963,0.112504091725739,3.88665179338061e-13,3.07261226277742e-14,0.103874512323808,9.31622962324613e-05,2.30246263550427e-15,1.87858656784007e-15,9.06853881877895e-17,2.10813521854105e-16,6.16624948824209e-16,8.30369777697532e-16,0.174973726659801,6.45459428978555e-18,7.18956765642607e-17,9.11727540453261e-17,4.89925786492742e-18,6.70214463641763e-17,0.0183182982796109,0,0.0828811793516498,0.124454269986651,1.13205932138987e-16,2.47546649697379e-15,1.31718124577658e-07,2.03885919226171e-09,0.00161437969465323,8.9150773015996e-12,0.118980160437621,2.75052975032106e-15,0.0839445299296886,0.102868088838799,0.00380615947837822,4.25707457841694e-09,3,0.5
5,432,0.094140202902745,0.111015917496478,2.32869830663186e-09,2.43334434238972e-14,0.106807645620847,4.95207141169899e-17,1.81042227583321e-15,2.36328267971082e-15,2.86720331805904e-17,7.84589641959312e-17,4.6477272914088e-16,1.18333934585903e-17,0.116779014034575,8.26030950642539e-19,1.32217412201891e-17,2.19906021853454e-17,7.10893952158955e-19,1.91585946845444e-17,0.0165377611770054,0,0.136829808436694,0.172214709752134,2.83376485933778e-17,3.7195692331533e-16,2.02562963028354e-05,1.37509405688444e-10,3.70954293695798e-06,9.33264272365132e-13,0.118714629517369,1.5601429109093e-15,0.107772375112638,0.000270966152836738,0.00144000165489386,0.0174529998353727,3,0.5
6,432,0.0764860650730837,0.102554812161638,0.0394294310860714,1.08532134263665e-14,0.0454718352141369,0.0563601159296721,1.77546133402818e-15,1.94728735760504e-15,3.35658086175102e-17,7.94944942344831e-17,3.82905796400125e-16,8.95051059542474e-16,0.148587682451853,2.4700637725767e-18,1.60265445958655e-17,3.49765648693814e-17,7.44508277719042e-19,2.62943763116715e-17,0.0125262538744703,0,0.0988157501693531,0.118264766075121,3.2954251030537e-16,2.1577895197097e-15,0.0572617192240472,4.01370307616567e-05,2.27646466270282e-11,3.65327675968754e-14,8.77797275979309e-05,2.37965203094788e-17,0.100862630615011,0.0872775341754512,0.0559734871441067,2.48047487635159e-11,4,0.666666666666667
7,432,0.0429406244429166,0.0904222201989822,1.9718303189537e-06,2.48795883149256e-14,0.123499267547086,0.051747535874488,1.40307396992457e-15,1.13349797727991e-15,3.06686022740867e-17,1.11865524468611e-16,4.49634473378096e-16,1.04055429466162e-15,0.140812424782821,6.74973933153772e-19,2.27900332992844e-17,2.72306669711682e-17,1.4432574641086e-18,2.04811805329169e-17,0.0151420473950358,0,0.0895312911840665,0.109956089987296,3.31750604905704e-16,1.67248823893418e-15,0.013280683781791,1.9070185010303e-09,8.70174295182954e-06,2.17508877712719e-12,0.0337008425244777,1.56255921711586e-16,0.128244442804134,0.0839084716137058,0.0768033766911641,5.68954014040711e-09,5,0.833333333333333
8,432,0.0798006417238396,0.0978266570129292,0.0250868110024188,3.22982826161066e-14,0.102729420420409,2.79464358735045e-11,1.63673543235809e-15,2.03113726586968e-15,3.101267790552e-17,1.32139416046173e-16,5.0264061938384e-16,6.49670855252454e-17,0.0718905632009991,2.1732529359553e-18,1.97453293558441e-17,2.75093096636913e-17,1.53507617171011e-18,1.92688511175675e-17,0.0169645730411622,0,0.120917686593975,0.143943438127368,1.12690007171712e-17,2.36281665823527e-15,5.24853112789895e-13,1.27647422671737e-13,1.65915055221676e-08,1.55156116189127e-12,0.0967385404995668,1.06404748863802e-15,0.0903517478980611,0.092438149321036,0.0612939012560436,1.78532804951246e-05,3,0.5
9,432,0.0787392283037916,0.0972117957321354,5.347153567929e-10,6.50063646981331e-15,0.0485754330898751,3.26296112952546e-13,1.26608016787267e-15,1.91162203871036e-15,2.6538822293663e-17,6.8883930731698e-17,3.40787873536939e-16,3.3102463326241e-17,0.207369930438408,4.09365442552533e-19,1.41376982823594e-17,2.31252373144953e-17,1.87529620319114e-18,2.08161663100134e-17,0.0116519226403693,0,0.128325201456064,0.108636888823723,3.25336086073326e-18,2.36281523997265e-15,1.32268635802976e-16,1.0256911853626e-09,0.00247018136739802,2.26037584302502e-14,0.0653948958102753,2.17933417174943e-16,0.113178052962753,0.0931194752329349,0.0453269925815018,1.09932643231586e-15,3,0.5
10,432,0.0885981920133066,0.114348664470384,1.44988856133396e-10,3.22489915726794e-14,0.104774832317359,1.5271430681563e-08,2.3589421751057e-15,2.46688991974635e-15,1.14972424289683e-16,2.59456897380867e-16,6.87448636608744e-16,3.65212235162536e-16,0.155468182715078,5.07505783224628e-18,6.11623078569025e-17,1.02584963954041e-16,5.12432454445077e-18,7.6933429427645e-17,0.022298043710692,0,0.110095682562664,0.143197597357576,1.05765820107412e-15,2.5190814749987e-15,0.0527491461473249,9.85866859243469e-07,0.000453277508883574,6.53933932068566e-13,0.00863753739448197,1.51136550262739e-16,0.100106186294763,0.0990889920958466,0.000182664127457592,2.08235077999854e-13,4,0.666666666666667
11,432,0.0449709134056938,0.0928337052294224,8.70201551582934e-14,2.38395196459524e-14,0.0810651095566381,1.59430838999466e-15,9.63018911201534e-16,1.05495337600909e-15,2.17829038539073e-17,5.30926986270676e-17,4.22323422926878e-16,1.38053477503729e-17,0.167470734642192,5.91613782464019e-19,1.10451052786959e-17,1.65805913190246e-17,6.31376816080768e-19,1.48986008290286e-17,0.0150631103318379,0,0.0823308068141008,0.117839320328625,3.0393013564165e-16,1.89475175412729e-15,0.0722583275593835,2.1544263920806e-07,7.60352350257928e-10,2.0776133033221e-13,0.0770375836842051,4.26722841708168e-16,0.078720851205646,0.0794587507396353,0.0909505702993034,6.33400827140853e-17,4,0.666666666666667
12,432,0.079503968490712,0.0984191018786019,6.04387505879014e-14,2.61099737583313e-14,0.0805578449466088,1.83113556008207e-09,1.32726283892768e-15,1.99353003666782e-15,2.54461406913279e-17,3.99739600893629e-17,6.58718846034525e-16,9.94674416854828e-17,0.114650603701661,1.10517943414954e-18,1.348098522595e-17,2.35145624265244e-17,7.0258247244021e-19,1.67864977618891e-17,0.0232282253435322,0,0.135992506436959,0.158123805844179,5.88850818643858e-18,2.12217494078986e-15,6.49256723586383e-13,9.48301450585517e-07,2.98416380662374e-08,1.02159993340629e-15,0.0631430992927262,1.17685355060102e-16,0.0839326732030714,0.0934081455348945,0.0491804832632486,0.0198585620888379,3,0.5
13,432,0.0944817179380714,0.108904780942476,1.73633960968537e-08,2.11851467413413e-14,0.0770796302745958,9.82193682693352e-12,2.38174665731559e-15,2.46501098043607e-15,1.07797893983643e-16,3.69364452822219e-16,1.77381234508004e-16,1.60910385983214e-16,0.214853396084165,7.88181239453694e-19,7.9533545916282e-17,1.16327683159647e-16,5.01994896840049e-18,6.99900921473247e-17,0.00538089308163789,0,0.123435025881246,0.173540999803602,1.22793478448283e-15,4.63712738852317e-16,0.0856577211834201,0.00200538318528113,2.24871629072516e-07,2.62343708139695e-11,0.00916532284553584,1.89913420052409e-16,0.0499175576860057,1.1222990447328e-08,0.0501225116050651,0.00545480599479702,4,0.666666666666667
14,432,0.0820796725173397,0.108390851118193,3.6276279625624e-13,1.44137610096403e-14,0.0767778130318162,2.07359379122511e-07,1.69543356228446e-15,2.11455273107908e-15,6.58833240603127e-17,1.14316435974278e-16,9.76303336796478e-16,3.27845790666575e-16,0.118820591769615,2.64397950945318e-18,3.25544473525007e-17,6.40201157185073e-17,1.62405651646025e-18,4.72855918019201e-17,0.0304961913945618,0,0.115905362232801,0.152487240553138,2.96488297985571e-16,2.74415542532005e-15,0.000636494987211761,3.10757177194008e-10,1.36930911677012e-05,5.40408557067616e-13,0.00495656090202773,1.02240765977288e-16,0.128173002466315,0.107196410649997,0.0381908841744071,0.035875023440346,2,0.333333333333333
15,432,0.0840299105252993,0.104163211614766,0.0821906606714394,3.17878526001131e-14,0.114755162010804,0.0900142023835464,2.03800801015317e-15,2.13188239446235e-15,4.34628807268688e-17,6.48648938226296e-17,5.84847286729331e-16,1.29255772917209e-15,0.101683353375662,1.05251848204037e-18,2.43892672658465e-17,4.66419387721491e-17,2.11703468259975e-18,3.10345103499654e-17,0.0184932359261023,0,0.118289998140482,0.156795910572916,1.90715026732478e-16,1.89026419130715e-15,7.54432807769274e-05,1.77423553145021e-10,1.1723128774441e-06,3.29090158647448e-15,0.000862463493459659,6.28464943178074e-17,0.0455452690851894,0.0831000064259389,6.28258532748249e-15,3.26716217174325e-12,3,0.5
16,432,0.0891982155542422,0.0985918968180749,0.0360217392957961,1.80814709755549e-14,0.0570160999388726,0.212587034469682,1.68955677088799e-15,2.27968870505977e-15,4.36857066284499e-17,1.68775060504136e-16,4.44590311546543e-16,4.01696990900347e-15,0.114547712205602,2.20922761869304e-20,2.47533973902662e-17,4.44001755403424e-17,1.970825134718e-18,2.60808813520865e-17,0.013933882149132,0,4.16886451674169e-05,0.132496541487018,2.95188617887629e-17,1.58681063576913e-15,4.65980884208554e-09,3.46166332682142e-07,2.4594975154406e-07,1.50547727873336e-11,0.0914907555648899,2.32828766905209e-15,0.0766311450784695,0.0774426843831404,7.61893270546036e-09,1.4455461900166e-15,4,0.666666666666667
17,432,0.10577939360782,0.118350528531379,1.47031252653926e-17,2.93962201412519e-14,0.108800031310958,2.05684100211493e-12,2.23658140063271e-15,2.66905534292109e-15,5.06649300229861e-17,1.68840558768672e-16,6.29071140848958e-16,7.34842174595379e-17,0.164696580609814,6.07615997574917e-19,2.94283740306993e-17,5.44676797339177e-17,2.20731505983181e-18,3.6716708020168e-17,0.0201806116395479,0,0.102766724095345,0.137813230991719,2.34987568709063e-16,4.53472706921072e-16,0.000594438772281742,1.4917976442186e-06,1.9900463773434e-07,1.93184166516298e-11,0.141462856051825,2.62348895610827e-15,0.0995460786619898,6.76588735745726e-06,1.06901626666899e-06,1.94359896987008e-17,3,0.5
18,432,0.0121533170875094,0.122953732008535,2.60239458693737e-17,3.50262188626438e-14,0.12264735762729,0.101381606414743,1.69638841418102e-15,1.32736258089192e-15,2.42290399697702e-17,5.25573936245542e-17,4.97988935392232e-16,9.94973335979737e-16,0.246181194683089,8.15900222525397e-19,1.71762098318518e-17,2.54242860265457e-17,1.51632389806707e-18,1.96154671657294e-17,0.0145761050779511,0,0.00297660821315716,0.170378291165106,1.40307430682024e-16,3.5159985856375e-17,0.000181499232851736,7.73789533606753e-07,7.76085547329367e-09,2.3390386541232e-14,0.0969445334387337,1.26658384474921e-15,0.0765056998234756,1.02957343401645e-12,0.033119273675513,5.63075920835033e-13,4,0.666666666666667
19,432,0.0949735423216987,0.0985867795749049,0.0131309093651302,1.92172501399073e-14,0.0596164403490995,7.81553430852993e-08,2.00945283972725e-15,2.52769421494405e-15,9.11792810155128e-17,3.62653469908846e-16,6.81539790165419e-16,4.22494248639837e-16,0.172419068667965,1.69597110853515e-18,7.54759496352027e-17,9.88903209587296e-17,5.44788127974801e-18,7.10307609458005e-17,0.0205803468139906,0,1.25725203863588e-11,0.14609888593731,4.60822241661882e-17,2.12846014743871e-15,1.00510198230618e-05,9.35119391302863e-11,1.11893653068252e-06,4.43771675066546e-11,0.112302799001758,1.63881461477271e-15,0.0956488020572847,0.0870973995904229,0.0995337766710709,1.38717746696877e-09,3,0.5
20,432,0.083861719678613,0.114188751654264,3.26500735427581e-14,1.87892838083837e-14,0.0734788245037334,1.11724582009494e-07,1.91039712720489e-15,2.12786265109632e-15,3.1718770494542e-17,1.07312684165654e-16,5.67960396600949e-16,1.90426713321291e-16,0.183107890583916,7.22631100958051e-19,2.49946351037592e-17,4.04549163280344e-17,1.90040667716106e-18,2.12004371514355e-17,0.0179284426933466,0,0.0926204513665362,0.139563743909208,2.83260850820159e-17,2.86136713615455e-15,4.5463962800353e-10,3.94939828982625e-05,2.15403968336367e-10,3.15849766520905e-13,0.0642585902641593,2.12206470926237e-16,0.0765254360017151,0.112016339788062,3.98213668010708e-09,0.0424101991964116,3,0.5
21,432,0.0818212051685705,0.0904634023700354,4.43807989532851e-08,2.55453548230752e-14,0.0797591508232491,0.206247593549847,2.01101821011874e-15,2.09809073321345e-15,8.2706614207675e-17,1.99515013417505e-16,6.26044502332171e-16,4.32399634298191e-15,0.0966454265617953,5.98695799997715e-18,5.28009664783537e-17,8.01087378974809e-17,6.47857165444461e-18,5.29680503336627e-17,0.021015112106911,0,0.0441237766824304,0.126176349663982,8.06248727256568e-16,3.8622619865972e-16,0.037013638896178,3.9986314574987e-14,4.74847375340306e-12,1.50186116005528e-14,0.0627664354917346,1.48762976526917e-15,0.0684715969092969,2.69937715332394e-07,0.0854959974526144,9.64118542506534e-17,5,0.833333333333333
22,432,0.0583897675487167,0.105224904676075,8.78702464463239e-17,2.11333552304682e-14,0.0981596347364756,0.260283069406858,1.87612542180919e-15,1.48703653646965e-15,4.02528954567567e-17,1.22526311095506e-16,5.79576997818379e-16,4.9484643588822e-15,0.0524519218060926,1.80410876295307e-18,2.81021181866413e-17,3.79772501462902e-17,9.44765667513167e-19,3.17043229679738e-17,0.0192607435520851,0,0.00050474891784828,0.140655235073726,6.03459195538369e-16,8.27669888001964e-16,0.0402896421546837,6.43142994667006e-07,3.77817821159821e-07,1.46214225730837e-12,0.0602905067444984,1.62413815196118e-16,0.0399034377420931,0.0376787500552801,0.0869066165153398,1.07918622874653e-10,5,0.833333333333333
