"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
1,432,0.0649148922604629,0.064316976581017,3.0354614121689e-06,4.44350305488199e-12,0.0151306790070723,0.112771481045827,1.54874036834096e-15,1.66160343574091e-15,4.06541151978776e-17,1.71635194988031e-15,1.56972746755846e-15,2.74231184817191e-15,0.0804937752445309,2.32315316147193e-18,2.15491194926978e-13,3.74261402854632e-17,1.90035716375422e-18,2.92576851105937e-17,0.0613174792024735,0,0.0466061109020844,0.0676621485554198,0.0254498936313307,2.1867390120395e-15,0.0427115919425567,0.00125673782864552,0.069345739249135,0.0666588276181831,0.0544239668865573,0.00565521946052957,0.0683982314769411,0.0854194927075927,0.0419985597900639,0.0254651611434944,7,0.875
2,432,0.0685270368114203,0.0606068948911733,3.73569512454832e-16,0.0150384955583825,0.0527291459433308,9.17834478982232e-11,1.45307860983425e-16,1.74911516147652e-15,2.40903952010155e-17,1.55321533066323e-15,2.05900970654674e-15,3.76564448203328e-17,0.0761835062379929,4.9038183572431e-19,0.00151779868248157,2.53180772212131e-17,1.37848098215266e-18,1.97741439278414e-17,0.0804300805704304,0,0.102715072403429,0.075289022928933,0.00028291605199934,1.85685164077866e-15,0.0483088636403902,3.950880911213e-11,0.0687687948512558,0.0613760545736814,0.0698215977854956,0.000446843344583303,0.0644671491714083,0.0725332675782529,0.0509057557357825,0.0300517031082764,5,0.625
3,432,0.0654187886590909,0.000536782141010533,0.0349440203863128,4.07530391949203e-05,0.107743068923339,0.022314817068712,1.854276948489e-17,1.67166530455293e-15,2.31021722351e-17,2.23959681068892e-15,1.2974976736573e-15,5.46534204145962e-16,0.0835442812787683,9.01419715946546e-20,3.54906096478946e-15,2.64418803395633e-17,1.67406885001299e-18,2.04975392901706e-17,0.0506836807607643,0,0.0573699941901637,0.0689977670557765,1.03250877250601e-05,2.16479983497626e-15,0.0476959991634185,2.16941067200463e-09,0.0662782572749286,0.0874916255853234,0.0581866094482421,0.00130316609926695,0.0687702261696705,0.0845654787783602,0.0577101211420917,0.0363942355784173,5,0.625
4,432,0.0622311758250235,9.62966529007261e-14,0.0476602524073683,0.000357743847899647,0.0704843103646573,0.0518357019819639,2.18925859545172e-19,1.58100165436061e-15,1.2470577268388e-17,1.55550898922608e-15,1.52282019955049e-15,7.14462054067226e-16,0.0809869591058365,2.38439490572943e-19,0.0454766422070772,1.18176281535697e-17,7.34000146805632e-19,7.72573694664918e-18,0.0594851645504539,0,0.107545046744335,0.0612645257376346,3.39216098010286e-05,7.21659860912764e-16,0.0381678293404507,6.87461712126433e-05,0.0606367436618592,0.0608183138753583,0.0507749405127841,0.00938953996462276,0.05435597677809,0.0615851038524058,0.0441737906156813,0.0326675708453821,6,0.75
5,432,0.0687632387198809,1.99555548362921e-09,3.62333394362775e-13,7.55246152187334e-12,0.104620138931065,0.0704364576643478,1.71749942143781e-18,1.74904669796342e-15,1.83811950126594e-17,2.05159505632441e-15,1.34679900133039e-15,1.45232695199704e-15,0.0881943047994115,9.86245470021019e-19,3.05552685031858e-17,1.48104332468621e-17,7.38757777474543e-19,1.22096788244153e-17,0.052621366615867,0,0.0937062444032733,0.0721911035117754,4.99943837109654e-05,1.8433970328631e-15,0.0443913285192688,3.59591443794791e-09,0.0642969172896831,0.0801453384156013,0.0634045445083892,0.00770234723699674,0.0467018285554876,0.0720120366848684,0.0538799879757671,0.0168828161852124,6,0.75
6,432,0.0663392229386013,0.0520998680750748,2.70475787737826e-12,5.56574928704495e-07,0.126113239815737,0.0349474720680709,1.26207875785262e-15,1.69702001926504e-15,3.95056251421461e-17,1.79546990397028e-15,1.86844199152755e-15,8.3918234422618e-16,0.080520953965766,1.08941636832705e-18,4.14261891751997e-15,3.69611505814728e-17,3.02302688654594e-18,2.87598768755452e-17,0.0729860563862847,0,0.0919178184239653,0.0665822506538683,0.000266268362098866,1.93015083773665e-15,0.0401199485005903,1.54687136697397e-11,0.0636839495678087,0.0701193384616981,0.0588889424941434,5.3923987146967e-05,0.0141249653905203,0.075396594407879,0.0531215468817095,0.0327170830259202,6,0.75
7,432,0.0622011271384986,0.027830556048921,1.82072721775064e-12,1.99241421255827e-11,0.12311460353005,0.0827341217979729,7.0318379984202e-16,1.59262037440753e-15,3.59786240162377e-17,2.21073639067297e-15,2.13711525344225e-15,2.0436798720809e-15,0.0896645483908829,3.96980303926364e-19,3.30922167104287e-16,3.80029354154178e-17,1.984323337386e-18,3.23508961356552e-17,0.083481315926762,0,6.10731529596329e-05,0.0651203353644956,0.000274498534347405,1.80940487700543e-15,0.0449090636767241,2.49182663822945e-07,0.0660812912289038,0.0863254893207064,0.0490864746619063,0.0019519888857868,0.0640895662451069,0.0706872059689333,0.0554264366561464,0.0269600542664761,6,0.75
8,432,0.0653372987916711,0.036489961236482,0.0475953801139711,2.75873664017445e-10,0.0776763627909294,0.0104865801781222,9.08577018400319e-16,1.666583420069e-15,1.81501285839468e-17,1.78189407717218e-15,1.9461356654311e-15,3.42361229594759e-16,0.0733501081846582,8.01655085016379e-20,1.29920125686602e-10,2.01479050748795e-17,4.85566024795886e-19,1.008314622547e-17,0.0760471112845601,0,0.0745081137424585,0.0696709853717538,0.0028684175227143,1.84609116602416e-15,0.0418537948451784,1.2156190073526e-08,0.0694858466285862,0.0717083961980416,0.0514007906491584,0.000225118779428787,0.0675170570644262,0.0721132357856572,0.0563793334237278,0.0352860948464822,6,0.75
9,432,0.0586931272061845,0.066532977316787,4.46757391623159e-06,1.09157101326533e-05,0.157635467446957,0.0493782269641783,1.63368444864819e-15,1.50344902449492e-15,4.52643884314958e-17,2.02155624135571e-15,1.52171619559297e-15,1.26389044734242e-15,0.0575760435583305,1.88167925875735e-18,1.12429994137946e-16,4.78145153532203e-17,2.84992325182453e-18,2.5117159801479e-17,0.0594420251367095,0,0.083031775203781,0.0632878745280584,0.000310350735456641,1.63597075233855e-15,0.0426635726047127,7.36467909722165e-17,0.0553962738945021,0.0789650978235713,0.060610735025852,3.18249213350236e-05,0.0263355396549732,0.0639051097248705,0.0573289911297807,0.0188596038399012,6,0.75
10,432,0.0750269513109583,1.49750308474327e-06,6.81486920556223e-13,1.3827086083279e-12,0.00976872988394683,0.0742196274647288,6.26029400624957e-18,1.91819216018705e-15,3.40282512489205e-17,2.47471288841642e-15,1.70192694267646e-15,1.8531057058457e-15,0.0782159076189472,2.00624584189615e-20,4.8750578965223e-05,2.74941533305894e-17,1.44674805125392e-18,1.88187819582157e-17,0.0664815214278958,0,0.0874950318097007,0.0732067919079071,1.43602978695467e-05,1.99329695074705e-15,0.0504989621138568,0.00514789587509658,0.0705864216762028,0.0966755884221607,0.0596771224824031,1.16487265207299e-06,0.0692967906657251,0.0778638997870868,0.0690668805986504,0.0367061037000872,5,0.625
11,432,0.0674226612931102,6.64497312783966e-06,7.25267030907112e-05,1.01488335894978e-07,0.0837022918519098,0.0526337360470746,8.25738511872454e-18,1.71899375916205e-15,1.79548524575031e-17,1.90847300552169e-15,1.89026147843527e-15,1.33883034906822e-15,0.0611276521094132,6.86206381189619e-21,6.67150350368645e-15,1.57883535544274e-17,6.88791983086255e-19,1.20131998723133e-17,0.0738383391186325,0,0.0872793756215187,0.072814700221524,9.34787788234534e-06,2.38521652401519e-15,0.0435872689199819,1.54996166379661e-10,0.0666751701023942,0.0745517831883513,0.0651219143433426,8.12088157471309e-10,0.0594802263888167,0.0931725411175771,0.0667501388952411,0.0317535787715751,5,0.625
12,432,0.066502577515643,0.0530125796957267,3.81229308248372e-17,4.3463131006081e-14,1.4817359599826e-13,0.0549389191751754,4.4710019947492e-16,1.69619983534634e-15,2.10562737894902e-17,1.83340833894214e-15,2.17277790799469e-15,1.28208313881969e-15,0.0667512276164586,5.35291462921067e-19,8.01186297143125e-15,2.16866268392716e-17,1.22686014716505e-18,1.68473981723692e-17,0.0848744278045433,0,0.120369083180394,0.0716887759635751,0.000644114209566879,1.94728073919224e-15,0.0485062064973847,5.64981075388651e-08,0.0639710049510565,0.0716211945162214,0.0528474281317483,1.4902921863216e-07,0.073420590303201,0.0760736894538541,0.0521771852100502,0.042600790247866,6,0.75
