"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
1,432,1.82689246176451e-08,1.18783097732715e-07,4.51762094090875e-08,7.38577582844469e-08,5.63975884270056e-05,8.61525431075867e-08,4.84643742420669e-09,1.74879686471029e-07,2.18114397215526e-07,2.65409017583559e-07,1.54915693381656e-07,6.94838744239267e-08,1.5913699588221e-08,7.11058013403243e-09,1.41697384656061e-07,1.98405211525253e-07,9.7732264963117e-09,1.76848252437837e-07,7.62810107650332e-09,0,1.56945700346006e-06,7.2840897629316e-08,1.64178473515308e-08,5.38331646507929e-08,1.52816249129669e-08,1.35014747415822e-08,1.51369347357464e-08,5.52270990674481e-08,0.000137759132923568,1.63895760404824e-08,1.60973244175975e-08,5.40280476299483e-10,0.999709852241761,9.2359049564957e-05,1,0.166666666666667
2,432,7.03311243992799e-06,4.16766453593594e-05,2.40409154133739e-05,3.79014950021e-05,0.00826979827399317,4.66036222113165e-05,1.8747616204593e-06,6.90153795564487e-05,0.000106557199927059,9.19197486000404e-05,7.57040278270113e-05,3.64683687456615e-05,5.94414812171233e-06,2.31658891393257e-06,4.70163323100059e-05,9.73157273871409e-05,6.2803208308302e-06,7.73901946994537e-05,1.69116863602346e-06,0,0.00305131798664394,3.28454308406167e-05,4.63408678169806e-07,3.55625027623533e-05,7.14483478613442e-06,4.41348643834949e-06,2.31889968255091e-05,2.79845094683574e-05,0.167509853683722,1.03832543166356e-05,8.36173631966077e-06,3.34026661073954e-07,0.76279251991614,0.0574490781948025,2,0.333333333333333
3,432,2.74680941342307e-06,2.8113262124397e-05,9.7434587226017e-06,1.96266308037527e-05,0.0123811299912026,2.41408405521792e-05,9.20151930577432e-07,3.92257034712942e-05,5.3438466764237e-05,4.94941230103446e-05,3.95269141457123e-05,1.99510545243395e-05,1.878790327205e-05,9.92526890994714e-07,2.58988280752446e-05,5.62576228075288e-05,1.21178362178489e-06,3.53380330730512e-05,1.92076513168177e-06,0,0.634459749869734,1.68344288050344e-05,8.98666128602911e-07,1.39930764724949e-05,2.66471127363056e-06,7.63509938362855e-07,8.6017679667451e-06,1.24582331499447e-05,0.317505457101551,8.42381603434633e-06,2.40761181237952e-06,1.12204413055302e-07,0.000461886946906971,0.0346972831862757,1,0.166666666666667
4,432,5.96567259466133e-05,0.000496076425848043,0.00018984183107325,0.000311155199479594,0.220984263018388,0.000390078744842297,1.57325182327546e-05,0.000624701697157619,0.000993751775300876,0.0011634863903265,0.000717537940654131,0.000356959591833085,0.000100166260182097,9.46684862988472e-06,0.000536641142252105,0.000951308672269344,3.0266968184032e-05,0.00078157332777761,2.98277178529781e-05,0,0.0111065470825504,0.000332305521022846,6.22071967431104e-05,0.000300309258359894,3.28232830512396e-05,5.32309085552204e-05,4.81850355522382e-05,0.000213966873791149,0.0203162251087006,6.04748386295135e-05,6.52199958789172e-05,5.87234391791796e-06,0.00290228552565187,0.735757854231365,1,0.166666666666667
5,432,2.20207626960872e-05,0.000142980849858258,5.64847669400595e-05,7.28081873070633e-05,0.0355844457910768,0.000132484176986151,4.48171475524942e-06,0.000181274462074803,0.000288542302803873,0.000301648624668531,0.000205791624320359,8.47578173359457e-05,2.65926756911531e-05,3.47288342953974e-06,0.000153836062215747,0.000223182065221425,8.92826862036244e-06,0.000159636198279844,1.0881961638978e-05,0,0.00284427128884152,8.4415631130097e-05,1.28445703944424e-05,7.02593043525443e-05,3.92861040492419e-06,1.64320025162522e-05,6.86030838791783e-06,7.76522750682687e-05,0.593873487157654,2.66572586285772e-05,1.41389631600853e-05,1.56734331766278e-06,0.223912591407201,0.141390642683023,2,0.333333333333333
6,432,1.33090907933337e-05,0.000171899373260265,5.97053640201513e-05,9.58098129103924e-05,0.0143373415211661,0.000132032951850275,5.47134546022604e-06,0.000212237905742963,0.000272202440883199,0.000385828418483881,0.000220457497637737,0.000115946102949097,4.58041954142289e-05,1.22018437502082e-06,0.000172409675508404,0.000241841999189721,1.46995281678892e-05,0.00024563332852897,1.01482434524874e-05,0,0.704370014674858,0.000110343661931718,2.66768633105356e-05,7.44582882199681e-05,7.77530186462905e-06,1.61336056984906e-05,3.67423709042529e-05,8.85374645215265e-05,0.0383782953103352,2.69012734378508e-05,1.48383061276504e-05,2.30010271955943e-07,0.0594833511624861,0.180611702726238,2,0.333333333333333
7,432,9.66712496078974e-05,0.000736682703627911,0.000320045028304357,0.000537552714226302,0.184903848887877,0.000645680818355004,2.41499667382942e-05,0.00113891926670793,0.00142663370319786,0.00184765961875766,0.00109032097570527,0.000526047899335676,0.000141051982023879,3.55033409052979e-05,0.000860213858693139,0.00126502347755616,4.03352066961193e-05,0.00100750120884836,6.99947674735509e-05,0,0.018961458373003,0.000506619822133011,4.57699769848646e-05,0.000332970801164421,4.63365416542809e-05,9.99111544287315e-06,0.000280129630493321,0.000413681175868559,0.0187362581558041,9.99341257550489e-05,0.000152501487176696,6.88124716050047e-07,0.00164703749827178,0.762052786496895,1,0.166666666666667
8,432,3.23264736958866e-06,1.93513071988593e-05,8.22879418855883e-06,1.19185142139795e-05,0.00545328240233963,1.55182322263423e-05,7.240249277197e-07,3.29234866574375e-05,3.67480675134674e-05,4.19611078335551e-05,2.64931946590659e-05,1.32293187026164e-05,1.12011866491951e-05,1.57791956185673e-06,2.26413926791704e-05,4.34315122567571e-05,1.47529902701445e-06,2.70655806171396e-05,1.09626511552084e-06,0,0.607545204926822,1.23689858739311e-05,1.45606631332442e-06,9.31650899703512e-06,1.45376728646855e-06,8.4134791583644e-08,6.30192839155748e-06,7.79557868682955e-06,0.343459564175328,4.86658548737483e-06,2.95142689900972e-06,1.98270132632101e-07,0.0163725311578889,0.0268038062333635,2,0.333333333333333
9,432,1.04099943014215e-05,6.73419739718735e-05,3.1058205447361e-05,5.11596259008146e-05,0.00489253420077631,7.18018485438214e-05,1.5690440149185e-06,0.00011649448088321,0.000128737655859095,0.000180475225295719,0.00011686125851796,5.67009394666382e-05,1.29054892804749e-05,3.5536141192982e-06,9.08869364044498e-05,0.000114320977764177,5.27163842061984e-06,0.00011367422107177,6.29913199342184e-06,0,0.00488814473963764,5.0299865926003e-05,7.55623999617738e-06,3.99048883447211e-05,6.07557167292533e-06,7.32549769585984e-06,2.21699226254158e-05,3.64943764558178e-05,0.899777457393249,2.13554863875355e-05,1.31236685383444e-05,2.14196607524523e-07,7.35277042021685e-05,0.0889842939866274,1,0.166666666666667
10,432,1.23381754452431e-05,0.000118582071474639,4.21196300849871e-05,8.60328752106208e-05,0.0189829401322282,8.35835016284123e-05,4.48956360814878e-06,0.000210064136329687,0.000233292934426326,0.000255986446781518,0.000149306562280456,7.16922366884502e-05,2.68664070417948e-05,1.03079802399399e-05,0.000136633799725897,0.000196427721818544,8.59831631177487e-06,0.000160377760421315,7.48832827500483e-06,0,0.00552539768259252,7.830108798027e-05,5.82226159367144e-06,6.06534874536093e-05,9.39651952174323e-06,1.86537290327149e-05,2.50534041798497e-05,6.39813910152428e-05,0.875768498217313,2.90561994985264e-05,1.22673322993262e-05,5.42193592783072e-08,0.000244468123607011,0.0973612677645325,1,0.166666666666667
