"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
1,432,0.080849522031095,5.20066452382328e-15,4.96507950486945e-12,1.58146388549683e-12,0.0630759701493041,7.57183165706191e-10,4.36459222999959e-19,2.04850573488216e-15,2.73010737032619e-17,1.76761227500846e-15,1.72166667901915e-15,8.19958149997863e-17,0.203151806144646,7.0002605817824e-19,1.42271797566032e-17,2.2989080950027e-17,1.37592123304753e-18,1.72767689519777e-17,0.0672535502473899,0,0.00100116828715487,0.0946848700407808,2.56177038738096e-11,2.11800367396081e-15,0.056846007900364,0.0179079510841089,0.0915743629206301,0.0723456650568491,0.0586927791052407,0.0314941227546717,0.0775670835656268,0.0835444999762806,8.45831384200498e-06,2.18163265470711e-06,6,0.545454545454545
2,432,0.0687032570026012,5.83544314033784e-16,0.0780201208449425,1.00569491991255e-12,0.0542819783285405,0.0606811549277205,2.88092728786037e-19,1.74471869310231e-15,8.79268731242994e-18,5.87988542360157e-16,1.44291793798445e-15,1.53733578611878e-15,0.0227946999571142,4.19964231189885e-19,6.18020705298892e-18,7.10279094283653e-18,2.93921893538992e-19,7.41326936351053e-18,0.0563668885787562,0,1.47211972064317e-09,0.0738052531984083,0.117015052553952,9.39029518311423e-16,0.0598641738098094,2.40003509126858e-08,0.0679875914835564,0.0379975983940298,0.0535596847159627,0.012420340369115,0.0735546814066768,0.0698615782199619,0.093085911033153,9.70221725830131e-09,8,0.727272727272727
3,432,0.0658061561447534,4.3615758173648e-15,1.12865750487634e-07,1.04534678784968e-12,0.0509075775642565,9.06440663113285e-10,1.00066792683255e-18,1.68556516904985e-15,5.78484803558423e-17,2.75760339313188e-15,1.84779197148838e-15,1.39699573459561e-16,0.170374055366164,1.742067876213e-18,3.16951879376272e-17,5.6476985105437e-17,2.3073869599881e-18,4.05022664666931e-17,0.0721792434089613,0,0.0154365578195877,0.0889378007002279,0.189287898384911,1.53376825853164e-15,3.55663995773714e-08,2.0662004151631e-11,0.071528732016646,0.107724082182806,0.0575393972725902,0.000467947014306911,0.0488185938558413,0.0605624057489442,7.44297195758585e-10,0.000429402415396174,6,0.545454545454545
4,432,0.0692687472863255,1.90038137744556e-15,2.07814661923339e-10,7.7160762180463e-13,0.0427888047254095,0.0511484664583416,4.43332014766624e-19,1.76969224457533e-15,1.74588156764473e-17,2.47778470529534e-15,1.56375825313061e-15,1.30831214404029e-15,0.12626344994525,7.46023192440448e-19,1.10265567105927e-17,1.81343572105348e-17,5.37589531132938e-19,9.99987096030538e-18,0.0610870960842866,0,0.0648452559331346,0.0771389890672513,0.0878326099354699,1.5891605216404e-15,0.0514238442903285,1.15111813723385e-17,0.073400632441556,0.0968433166156858,6.545446915178e-07,2.43927044284471e-15,0.0829011303757794,0.0642402354486937,0.0508164389242023,3.27714994718014e-07,7,0.636363636363636
5,432,0.0656938888771113,3.44035351082307e-15,0.00055242426961363,1.61506799983114e-13,0.0293801929035117,0.0565921331475926,2.21366995690318e-19,1.67839608521118e-15,1.41095631771768e-17,1.08359283060022e-15,1.52801412967899e-15,1.44823829414184e-15,0.134388845577203,6.51378504076844e-19,8.07436611251754e-18,1.35740062599695e-17,6.50736963097866e-19,9.70105423417657e-18,0.0596884432887174,0,0.040113746042208,0.0743572438179952,0.112316239254122,1.26043696411449e-15,0.0404389438704873,0.0130304205093913,0.0655788035954333,0.0548651333087421,0.0605742665262886,2.06241890832782e-05,0.037655467154958,0.0618750733261,0.0928772041868498,9.06154419593117e-07,8,0.727272727272727
6,432,0.0593976459532558,2.47950529545589e-15,2.15542539410131e-05,7.94571115494425e-13,0.0420820315423437,0.0872104704135188,6.28086537699051e-19,1.52094908663014e-15,4.00380433223716e-17,2.34053205593836e-15,1.51650848574295e-15,2.11277208334465e-15,0.0968563044949297,5.01234428100571e-20,2.96961809951955e-17,4.3716769342802e-17,3.25424569174106e-18,3.23282166033392e-17,0.0592312317154399,0,0.00129260330410762,0.0617020328041573,0.167627931390546,1.61406020300536e-15,2.33708627324022e-06,0.000416072809938774,0.0610862958147094,0.0914211047567384,0.0490665264590139,8.18807141636581e-05,0.0708320535714022,0.0631269480431452,0.0885449692333394,5.63822924989635e-09,7,0.636363636363636
7,432,0.0619472383543977,3.60223573366796e-17,0.045801181565018,6.90264355248841e-13,0.0445249935431329,0.135372204149783,9.40505583851511e-19,1.5863891674628e-15,4.64246999436737e-17,2.57952223361532e-15,1.84232915593865e-15,3.4633993744916e-15,5.13231884948078e-16,3.07184262699384e-19,3.40240406616384e-17,4.67875794943721e-17,2.06256105790096e-18,3.47315575003611e-17,0.07196209712369,0,3.71810090693761e-14,0.0698145730411087,0.072710807402662,1.47738521455645e-15,0.0686675509831088,0.0143232697738039,0.062521085362989,0.100879770027739,0.0660877535265903,2.05624789142982e-08,0.0474331486085498,0.0577311320772462,0.0776888453248028,0.0025343285721599,7,0.636363636363636
8,432,0.0723274247903482,2.2529666641398e-15,9.88268104218499e-09,9.23972130348969e-13,0.045006459961287,0.0807165633606717,9.94473213212947e-19,1.85090066768702e-15,4.46126438217682e-17,2.52323832939666e-15,1.64001125002967e-15,2.06400298540266e-15,0.0880065267574502,2.00994638923955e-18,2.01590886955246e-17,3.87575153060964e-17,2.08017564052439e-18,2.36718582230241e-17,0.0640628687250747,0,0.0599317197546072,0.0805095183466403,0.0833423704327797,1.6635124144376e-15,0.0379094255932343,3.06566854303666e-14,0.0694230328408881,0.0984222053420198,0.0482890155517064,1.9438286806429e-10,0.0490015560333809,0.0652798977047131,0.0577696538445809,1.75088258673389e-06,8,0.727272727272727
9,432,0.082988879627875,1.07281384249013e-15,9.43278785863243e-09,2.00592823376682e-13,0.0383850047497595,1.54143635924919e-11,1.04865345943439e-18,2.12312511003075e-15,5.30517052790001e-17,2.35216088662113e-15,1.66516839071771e-15,1.10877703457804e-16,0.0219199906907171,2.79528757891333e-18,3.29017316528392e-17,4.89562195945427e-17,2.67859358673597e-18,4.59942359873046e-17,0.0650447165857105,0,0.0534295153760792,0.092170536890534,0.0971619194668162,2.22031734682534e-15,0.0600798758002337,1.20604763438504e-07,0.0893979901947123,0.0853790583564707,0.0649299389087878,4.78136666210907e-11,0.0661073926331443,0.0902927454856978,0.092712304322728,8.09744402145927e-10,7,0.636363636363636
10,432,0.0699651388264512,2.5859819144514e-15,4.71845676672084e-17,4.9496630727427e-13,0.0549812040571249,1.8672235068913e-10,4.80013186695907e-19,1.77522252986071e-15,2.84223255662677e-17,2.8577033650916e-15,2.19020032542279e-15,6.86791821587451e-17,0.101051805434895,8.53605013333098e-19,1.28866964951755e-17,3.01300153511868e-17,1.96622783070042e-18,1.69723607597411e-17,0.0855658069580256,0,4.275425972501e-10,0.0737897988085591,0.0962106961355216,1.72548540937357e-15,0.0691131650999037,7.36217388067986e-14,0.080744936625971,0.111699332954891,0.0571726908594597,1.9428090878594e-06,0.0498392117453149,0.0676221235089436,0.0822402196025509,1.92595845454658e-06,6,0.545454545454545
