"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
1,432,0.0034373523959998,3.46115722524927e-15,1.34837429548162e-16,3.06238478483917e-14,0.0362692064198397,0.000300542588291469,4.43898538419132e-19,5.48919247469186e-16,2.07193343980223e-17,3.35374287291821e-15,2.67767037376064e-15,2.76754191144905e-16,0.135221768721249,4.2071454860927e-19,4.15787197770565e-05,2.02514352530247e-17,0.000136117461437134,1.36630307692838e-17,0.104596569113464,0,0.132964138919719,0.0725313426180406,0.0175264656493163,2.89885518741952e-16,9.94118260745726e-09,0.0410970955358808,0.0661087276023855,0.13121471685969,0.0167794395857306,0.0613684647187213,0.122810519360388,0.00905942245428004,0.047777691247831,0.000758830086735421,1,0.333333333333333
2,432,0.0105799965450785,3.89367738484656e-15,3.42509246988903e-16,4.94620352286185e-14,0.0587166708762489,1.80630358749423e-05,8.90570261269181e-19,9.12354735728266e-16,3.88783853400115e-17,3.37161711978715e-15,2.82993980277569e-15,3.22086555181284e-16,0.152102372157961,1.03732666964363e-18,9.13184595721114e-12,4.32053863550549e-17,0.00118987567995153,2.29083407275942e-17,0.110544590808277,0,2.63373878051115e-05,0.0745024337452697,0.0974959400822857,3.78653597919749e-16,1.3023735042252e-12,1.70638878817336e-05,0.0864938900713711,0.131703856147864,0.0532354388543191,0.0706851594292708,0.0600779215624136,1.99356408072868e-05,0.0471368110742947,0.0454536430025291,0,0
3,432,0.00947002460971405,3.4393947423426e-15,2.31240082451101e-16,1.15579921521662e-14,0.0328245708780408,0.0316767067216778,3.7700004799508e-19,5.98565529036728e-16,2.12847869258e-17,1.71269760248771e-15,2.47347809908629e-15,5.95542836611019e-16,0.134351702802067,4.26599619494455e-19,7.28920455191498e-16,2.07977027830853e-17,0.019247224517325,1.66139067641381e-17,0.0966202435451054,0,0.0895268102945479,0.0828928185653526,0.0896180846458623,5.67630194448599e-16,1.1650179792078e-10,0.0219053802457703,0.0600722460238081,0.0818418021187717,0.0437236164382122,0.0579477466041746,0.0161469564497292,0.0419997391788339,0.044372120638592,0.0457622056058914,1,0.333333333333333
4,432,0.012967857994872,5.02036871757307e-15,2.17136995551164e-16,5.87356194984978e-14,0.0351222300496069,0.0517585198935158,8.00430985960808e-19,8.58479637167854e-16,3.20402945510252e-17,4.64396120992859e-15,3.06605833261052e-15,8.47395205847049e-16,0.196112575720347,2.03963219421196e-18,1.00282754403253e-12,3.15551707857036e-17,0.0815535648835854,2.30551805321499e-17,0.119767936684011,0,4.37014987412466e-17,0.10941728208912,0.0823887309520832,1.77850383990445e-16,4.1300924541953e-08,2.05515897935235e-06,1.32523725658405e-09,0.181409988419264,7.14203307528633e-13,0.0761425188096777,0.0165657592420402,5.49147568272069e-05,0.0367360084163152,1.43018031145657e-08,0,0
5,432,0.0090103456525301,3.35347444969807e-15,1.9461507431452e-16,2.35637113089004e-11,0.0689367387906093,0.061576351380866,3.92116448519971e-19,7.34262685453424e-16,2.8839967730017e-17,2.95965598427172e-15,2.24364046297313e-15,1.45973895586187e-15,0.131001756957089,1.16696522990298e-18,2.12833130344756e-15,2.48127172588046e-17,9.92687762235976e-14,2.14953470236294e-17,0.0876422059581482,0,0.0950455508844057,0.0646830242433134,0.0705958277372484,4.26247438979344e-17,9.69846250229463e-08,2.4496241778033e-07,0.0279721176019645,0.115655430166168,0.0584442683264509,0.0519258993070108,0.109312411030174,4.37299531757273e-12,0.0231298508164862,0.025067879172444,0,0
6,432,0.00849406663861094,2.88298263113425e-15,5.368926256223e-17,1.44659589189799e-14,0.0664368759552633,0.0189637409523029,1.25969001843072e-19,2.54077458194665e-16,7.77597207957062e-18,2.56979863203366e-15,1.93458997075191e-15,3.22910306011584e-16,0.112646714781213,3.56403177815308e-20,2.3004625858724e-11,6.51275129660393e-18,0.0412843960638492,6.13249781637394e-18,0.0755699490330273,0,0.081781132852924,0.105941022849292,0.10964435416165,1.32592894363954e-15,1.18026434836621e-10,1.22589723177861e-07,0.0240062744453641,0.100403570951111,0.0174750869685836,0.0398536344034256,0.053504190010722,0.0749500757124158,0.0235450980751733,0.0454996934142939,1,0.333333333333333
7,432,0.00850769495531763,3.74694283001394e-15,2.63014303024983e-16,1.54897271918386e-14,0.0783655289989336,0.0532657607441546,2.20579778239717e-19,6.20698337021902e-16,2.40125464086845e-17,3.56436075096851e-15,2.53886735267729e-15,9.13669365595003e-16,0.146365484313945,1.51744021925202e-18,0.0300182268104289,2.19281953655816e-17,0.0138941124469661,1.80043373030141e-17,0.0991745063846054,0,0.0301392768571566,0.110909177810701,0.098594341164846,2.80105979000976e-16,2.90047401028655e-08,6.62808473003826e-15,0.0229968959008996,0.139233025032942,0.0155011239033149,0.0663000510367306,0.0488092448464723,0.00214077313547559,0.0349515963417709,0.000833150310565208,0,0
8,432,0.000386762509168791,3.57613831826067e-15,1.87042415154052e-16,3.2701540883551e-11,0.0520516967129342,4.53203442625986e-11,3.53923033525222e-19,7.12533118849721e-16,2.4556775262048e-17,3.21799839117164e-15,2.22037555731822e-15,5.29682177875507e-17,0.13969352471953,9.55512811237328e-19,1.27588934950968e-10,2.63487950901202e-17,0.0500264474672793,2.23664327555505e-17,0.0867334202367736,0,0.131360158346747,0.073372404285096,4.63793911882033e-12,1.69692283373562e-16,2.63122420449011e-08,5.7988637255849e-06,0.0428890647340889,0.125752082639131,0.0657826336233398,0.0696205917270015,0.135548943400859,3.47769446218291e-07,0.00471810148157048,0.022057994960807,0,0
9,432,0.0104193785767831,3.65622384127724e-15,1.36820480962636e-16,4.71162101536249e-15,0.0597958994057437,0.0625058564544449,6.3362925482773e-19,5.78818689593946e-16,2.11788303695921e-17,3.53492184164497e-15,2.54209010800399e-15,1.51159942196324e-15,0.142825993415422,6.07046474942782e-19,9.37516136137407e-09,2.14828098897448e-17,0.0363343583279018,1.47970656618364e-17,0.099300396141118,0,0.0002137730146374,0.0949561178266367,0.109061906455251,4.47214518765297e-16,2.51844342669225e-11,5.3628497561955e-06,0.0551409822507275,0.138546573085203,0.0148344824919345,0.0543239528146611,0.0735057396127188,0.00262197457557215,0.00218676312288472,0.0434204801782403,0,0
10,432,0.00934806990744373,3.08067149483187e-15,1.23482761317401e-16,7.5912279160157e-13,0.0581944028651714,0.000825784206377342,3.76452370225065e-19,5.01069458195427e-16,1.75773225580894e-17,2.5292445149472e-15,2.22745511846803e-15,2.30071664915862e-16,0.120341769472968,1.30561424987507e-19,0.000937049841883047,1.74485961162954e-17,0.00460024286477938,1.3770372821806e-17,0.0870100698073532,0,0.0907875227794501,0.0789584695901813,0.121979020371414,1.87425416433273e-15,3.13619673169638e-09,5.09379722454792e-06,0.0416141922212707,0.103315068078934,0.0452745802277359,0.0605015427386411,0.0275818050668075,0.0877657878754543,0.0373760910708093,0.0235834340791347,1,0.333333333333333
11,432,0.00979931686093482,3.42174323433105e-15,2.13880519873751e-16,2.16580960371773e-12,0.0592957839765962,0.0321375909849835,4.44420679650319e-19,6.51387660560671e-16,1.92651043593547e-17,3.58494063972807e-15,2.5249604346639e-15,5.68963720354039e-16,0.133669954372526,2.38449335224254e-19,5.75429408240429e-12,2.07715185250169e-17,0.0149528856129033,1.22588276484619e-17,0.0986312698704954,0,0.0930623866494821,0.0612853016392732,0.0988421323785951,5.03656773766253e-16,3.21636567082523e-07,0.00842660818703551,0.0796406046173786,0.140036914470998,0.0476464676039365,0.0203315346135763,0.0933384773543955,0.00329045645732626,0.00237797022710233,0.00323402247796283,0,0
12,432,0.00852298680348811,3.0752412529962e-15,1.11044953465779e-16,4.7606510392053e-15,0.0259930625767637,1.35724138465429e-08,1.96417623770394e-19,3.98154072422203e-16,1.23125285544035e-17,3.13882126773919e-15,2.16471127635456e-15,6.6700359632155e-17,0.120128254868577,1.94875744027812e-19,1.14201916075144e-11,1.11929848831958e-17,4.57309528331488e-07,8.77516465967847e-18,0.0845590346698987,0,0.128722455060873,0.0971750997335916,0.0624975068033966,2.27314902137184e-15,7.65291946447396e-10,0.00044603189041228,0.042973829169937,0.125498214798128,0.0479999164856759,0.0628435067139023,0.0673793805032773,0.0942559812236061,1.24768592169517e-08,0.0310042545629433,1,0.333333333333333
13,432,0.00964121762111319,4.11898641700829e-15,2.08386674557245e-16,4.68862746541587e-14,0.113793404997492,0.000185163199082514,4.23714520898853e-19,7.33591038253165e-16,2.93667860970076e-17,1.56580138708268e-15,2.819928391829e-15,3.4172781512308e-16,0.160935772161481,1.46501871357281e-19,4.98895229177778e-17,2.43641781902122e-17,0.0101197319414437,2.10230297182002e-17,0.110153460266051,0,1.04779130501227e-06,0.0843222731509556,0.0407574419516405,2.89624641292848e-15,2.90762594715029e-10,0.000183864123269815,0.0131571868058291,0.0472783717768649,0.0568167824465465,0.0696777866349065,0.0851166459070344,0.147086662384558,0.0503893958821878,0.0003837906674166,1,0.333333333333333
14,432,0.00881949902527351,3.07865972214744e-15,1.9465948021927e-16,9.77076156101308e-14,0.00594924885680482,0.0502917439103438,3.75978853287672e-19,4.85848252259051e-16,2.04099631925449e-17,3.47721767720578e-15,2.04166180917562e-15,1.18574423454174e-15,0.120263104073047,6.89855492024127e-19,6.83275333606978e-09,1.87520464092065e-17,0.00821405115945935,1.33942790146749e-17,0.0797524144346658,0,0.153597960015814,0.0990913138137855,0.0745914336546926,5.08544211380532e-16,3.89728200045869e-10,7.48574017839326e-10,0.0334810170195257,0.137497037241614,0.025669478294214,0.0624683330666842,0.0543929019186194,0.0202268284459158,0.0339847831959367,0.0317088439024392,1,0.333333333333333
15,432,0.00899452398763336,3.19222621276177e-15,1.71465778032273e-16,1.33760925487634e-13,0.0258186799150237,0.0302877693606901,3.05512935103782e-19,5.59015596283895e-16,2.10868919228586e-17,2.96553520619717e-15,2.33932354861261e-15,6.68822279225437e-16,0.12475435981674,2.01656187770262e-19,4.32009014030562e-10,2.16243151886695e-17,7.1630403123463e-14,1.57056233946938e-17,0.0913799450285021,0,0.123681403109954,0.0718748587737015,0.0825298897587241,3.05439870144205e-16,1.23145509392759e-11,0.000100562897539238,0.0332161974917286,0.115841283841765,0.0462556789916694,0.0620561173906682,0.0972793647452209,0.0144592312460156,0.0439538287313011,0.0275163044685833,1,0.333333333333333
16,432,0.0123549087158433,4.4932075413331e-15,1.28486625647613e-16,7.50604278218417e-12,0.145612709437199,1.80515469205304e-09,3.25190069340511e-19,6.36131135388727e-16,2.06154757812618e-17,2.3189696603284e-15,2.62798739587815e-15,8.14488055934853e-17,0.175574007264526,1.12738015654712e-18,2.31609380063848e-16,2.55795758393329e-17,1.97947607163892e-05,1.52141336041546e-17,0.102655757916974,0,0.0342121635348581,0.011622641394649,0.156588867160991,2.08640976467198e-17,5.07037013059143e-10,0.00785091364728211,0.00338325030452267,0.106539284989886,0.0411997187021033,0.0814089729331723,0.0210328518074772,3.93070736500818e-12,0.0515174021510992,0.048426752955062,0,0
17,432,0.00876396229066467,3.02778747840827e-15,1.27445339809914e-16,3.42194219632028e-12,0.0502398053566476,0.0301390092401745,2.8888583969394e-19,5.83489652373128e-16,2.41300070493236e-17,1.23629829655297e-15,2.1886982517199e-15,7.40849002512273e-16,0.118293664794341,5.77705304447892e-19,1.21297496167078e-09,2.4015776935158e-17,0.0841233363551668,1.6819467489684e-17,0.0854960254697526,0,0.0858851616774322,0.0757532702090769,0.0716494623761173,1.43547908238913e-15,1.04144255187864e-07,2.0553771896986e-07,0.0486583725752331,0.0488160753717347,0.0344853246470716,0.0386733509016963,0.0874680611557563,0.109103532037906,0.0222565315080338,0.00019474313481385,1,0.333333333333333
18,432,0.00697166630035636,2.34904138868864e-15,9.4534153876721e-17,3.82428007791308e-15,0.0370605470429082,0.0320642247520425,1.75117405352331e-19,3.20394158554015e-16,1.37446274323346e-17,2.5463905854886e-15,1.46878426874596e-15,4.8166424217504e-16,0.0917595396603503,1.40394491060529e-19,1.7176904268718e-13,1.37693355012554e-17,0.0661266947865592,1.07107143206732e-17,0.0573743855054218,0,0.0804459861315237,0.0769351676423941,0.0856619167650625,2.32437373374243e-15,2.3328612178662e-10,0.0381942236380587,0.0801427327177289,0.0994683841748857,0.0351831589559764,0.0324913352816615,0.0209693969321763,0.109948457262353,0.0255248370259896,0.0236773451910799,1,0.333333333333333
19,432,0.00442169328395065,4.23789794259072e-15,1.55262088027487e-16,6.03857395917496e-14,0.113519496015034,3.75428219154703e-07,5.45155326890094e-19,7.89514546896107e-16,2.78768281261e-17,3.77159299179312e-15,3.24739339628098e-15,1.52490552209515e-16,0.165544137224687,5.66642798351736e-19,1.48169536589983e-16,2.75844203440404e-17,2.43036402196475e-16,1.73419608259441e-17,0.126851304548462,0,0.105155078415302,0.0451000362601754,0.0266358956157561,8.01414826287666e-16,5.48496926126964e-09,1.51374119428965e-12,0.0451089446261362,0.147351066850993,0.0396673124791105,0.0406024933244711,0.0404696218522801,0.0562926765590386,0.0413754389311447,0.0019044230986828,1,0.333333333333333
20,432,0.00692360697973098,2.40048554720419e-15,2.06236061343085e-16,8.42818507601096e-14,0.0482374290305315,0.0321710503162711,5.47616829276471e-19,6.34797686334468e-16,2.49995548524694e-17,1.98343458778594e-15,1.59486692144767e-15,7.82238380824101e-16,0.0937691505234377,4.27714176211584e-20,8.83917282405797e-12,2.17267593306015e-17,0.01916835316139,1.41194531844426e-17,0.0622996646935812,0,0.0598718527551016,0.081512697687933,0.0919832194441132,2.49700485662559e-15,9.07862170408283e-06,0.0113893508256645,0.0393355918738854,0.0774974553801316,0.0484250739632354,0.0450703106327014,0.126594151600797,0.0980127448176472,0.0204784581045538,0.0372507595786561,1,0.333333333333333
21,432,0.00838591303714223,3.24627762355304e-15,1.66402269221467e-16,5.88873777603097e-13,0.0634272540847068,0.000997184535495084,4.3329969558698e-19,6.92679177508903e-16,2.73372031159865e-17,3.22313519496493e-15,2.37329437454955e-15,3.57909346162291e-16,0.126808481262307,1.03894140637495e-18,1.20636379588247e-10,2.29099469048632e-17,1.58353341785159e-14,1.7242323898019e-17,0.092706811516383,0,0.0847479997080394,0.104304485646913,0.0504843745062296,1.15384615268113e-15,1.16775810735039e-10,0.00022119661794575,0.03877283963398,0.125903732119117,0.0185518222781182,0.057123165484418,0.101042444029796,0.0461167438669333,0.0391128976473732,0.0412926537870739,1,0.333333333333333
22,432,0.00895868498719822,3.32166222703594e-15,4.45177041112787e-17,2.70622005648917e-14,0.0668036508044573,7.69348334566663e-05,2.25788972376075e-19,2.7997587694167e-16,9.19892644598156e-18,3.00141324483377e-15,2.12973754332029e-15,1.15998054430525e-16,0.129782131714183,6.7444883747705e-20,0.0290053436660509,9.13374188949578e-18,1.06641103007481e-16,5.61629688501038e-18,0.0831928728397115,0,0.179570223166727,0.137037486071554,0.0591569458600842,5.53702146590578e-18,1.85371062300389e-11,0.000894156286843325,0.0411044360692598,0.12237954098902,0.0496929196567201,0.0539324867465136,0.00556170341741559,4.46989569336212e-15,0.0313317920235283,0.00151869084869874,0,0
23,432,0.0127154483795493,4.46000123090312e-15,2.58652800826728e-16,4.65673445133346e-15,0.00363370156412628,5.75586687147044e-15,4.91326993110473e-19,6.1106705735502e-16,2.35537348570038e-17,5.36017087312366e-16,3.24117121095341e-15,1.80077988805563e-17,0.174236096274637,1.15433803960212e-19,1.14294819365492e-09,2.61544634500325e-17,0.0132520687136821,1.37107316665786e-17,0.126608255950585,0,0.148992439824015,0.0994921170720514,0.099509455229344,7.8728704821898e-16,5.70958612021402e-07,0.00103455631520227,1.7749236802315e-05,0.00014966440290256,0.0492158021339046,0.0946525460567638,0.0556971452610627,0.0440493792440752,0.0186090182763818,0.0581339839633341,1,0.333333333333333
24,432,0.00933142042809165,3.2951276506635e-15,1.18314645285641e-16,2.69899634009878e-14,0.0414085289174803,5.2615273878095e-09,4.2759027933218e-19,4.79231575473047e-16,1.60020216045123e-17,2.67214561458397e-15,2.36135625537108e-15,7.67383317135541e-17,0.128716521006286,9.38167116718773e-19,3.46254139157242e-08,1.55597281771182e-17,2.22662814426498e-18,1.50431836974548e-17,0.092247685677192,0,0.125627771793204,0.091813486633701,0.0784628148990549,1.09170343737495e-15,1.65341791770897e-10,7.037630432156e-15,0.0123926643996532,0.105791725621478,0.0235815045107189,0.0567879567308415,0.0892852380301507,0.0975331841404005,6.82586890840386e-13,0.0470194571587378,1,0.333333333333333
25,432,0.00309090016719158,3.77276802752947e-15,2.03162817891662e-16,5.77496990027325e-14,0.0797075684012642,0.000266572739146037,4.58186207779162e-19,8.42121343433122e-16,2.94278676102199e-17,2.3426963442489e-15,2.8420054662303e-15,3.83809569810043e-16,0.147374013709497,8.61040387192831e-19,3.50987400532312e-13,2.71843812282047e-17,0.0527857394103589,1.34224942099067e-17,0.111015840608544,0,0.122485057149785,0.126559381062164,0.000579057242819706,6.91661674070231e-16,1.35891008371869e-09,0.0110609966312912,0.000759661432250133,0.101128900593879,0.0273978067823961,0.0642571538306976,0.0870162017682859,0.0278938872653416,0.036612427180402,8.83266535680404e-06,1,0.333333333333333
26,432,0.0097567365048484,3.46336953655805e-15,1.21842899828711e-16,3.19446377895689e-13,0.0848544580968977,1.38742018709833e-07,4.05398270924127e-19,5.52922331727454e-16,1.96096581381757e-17,2.92278331607877e-15,2.30103916674076e-15,1.05172647760232e-16,0.135291374714101,6.93989885796386e-19,1.48603882609125e-10,1.80333627516965e-17,2.66342811950143e-18,1.5441872512248e-17,0.0898843523080313,0,0.110891321239815,0.0302477092913235,0.103325078847605,5.97120622425278e-18,7.35138538155169e-12,0.0168801152551829,0.0832690548525333,0.114184285528622,0.0364322682304212,0.0597310847459679,0.0584035748054556,7.93042069675196e-17,0.0294076989358881,0.0374407477450049,0,0
27,432,0.00778494501659502,2.8873490417861e-15,1.53288500480761e-16,1.01004946501692e-11,0.0189598921700158,0.0244565782683335,4.70966831322503e-19,6.62065328066271e-16,2.87062546846456e-17,2.10807816074686e-15,2.07870059994828e-15,5.67857997557974e-16,0.112787420908972,9.76374215233378e-19,1.02933462590445e-09,1.95829118882434e-17,0.0309979330893053,2.30980527157423e-17,0.0811992422518682,0,0.112289324717754,0.047593351055651,0.0812830544160981,1.39328572649402e-15,5.44114457306252e-11,0.0187995255875188,0.0543578169354499,0.0823728627176868,0.0413565804145632,0.0540036977017855,0.121282625101546,0.0554646745326629,0.0392475438353945,0.0157629301849432,1,0.333333333333333
28,432,0.0110450928512011,4.157189596843e-15,1.57102534676719e-16,2.29981367687594e-11,0.0817188610289573,8.87244230476961e-09,5.0827155231557e-19,6.86172621884661e-16,2.95790204483953e-17,3.22054738900961e-15,3.29936797433829e-15,1.10799931304947e-16,0.162427498386352,6.55010778882664e-19,7.62238939931182e-10,2.40414080020773e-17,1.03641569255996e-16,1.80300172917024e-17,0.128881561533568,0,2.07697976216593e-09,0.149966144151991,0.0778441182642653,6.40627029908957e-16,3.99236196243073e-09,1.84820281003983e-13,0.0373367587757093,0.126935855308254,0.0322472458640787,0.0600552232481325,0.0796427864364724,0.0115234333877837,0.0403737868635993,1.61817241641751e-06,1,0.333333333333333
29,432,0.00188849645683485,3.71359412481948e-15,2.8969421139788e-16,3.66576722517643e-11,0.0448445602922602,0.0398351081636349,5.21278906228298e-19,8.62077247042482e-16,3.4844564166264e-17,2.94053979759509e-15,2.39515309269337e-15,8.91755203111967e-16,0.145062761869881,1.27800757074802e-18,8.90483421747159e-16,3.53803705191865e-17,0.137282763374579,2.51395038888106e-17,0.0935606678277685,0,0.143820264878789,0.109987086349437,8.8649372147468e-07,1.08676519675202e-17,2.7102393498778e-11,9.23747071824877e-12,0.0286951795648085,0.11489941360578,0.0309274258495954,0.0229024191948456,9.13827289844073e-07,4.44958396838898e-19,0.0336728021447433,0.052619250033021,0,0
